0,0,0,0,0,0,0,777.782,779.003,778.776,779.508,779.200
779.477,778.555,777.777,777.941,777.834,777.573,779.397,778.449,778.339,777.164,778.870,777.227
778.007,776.043,777.029,775.720,776.399,776.634,778.889,778.877,776.548,777.304,777.664,0
775.499,0,776.989,777.131,0,773.300,773.300,773.300,773.300,773.300,0,0
0,777.300,0,776.461,778.391,778.000,778.770,778.865,777.753,778.427,778.110,0
777.706,778.285,779.101,779.383,780.307,780.658,781.655,780.484,780.809,780.918,781.131,781.440
780.518,779.742,780.911,778.854,776.616,776.939,779.573,778.298,778.526,780.840,778.848,779.343
779.439,778.953,777.470,777.851,777.612,777.353,779.724,779.046,777.432,777.506,778.036,778.115
