0,0,0,0,0,0,0,0.000,265.862,225.617,186.826,177.829
168.601,170.705,241.774,255.261,232.416,201.808,192.651,185.246,197.442,214.191,165.683,169.437
198.609,225.583,212.996,212.398,208.634,209.271,197.749,197.533,162.699,187.781,154.391,0
175.753,211.545,229.399,231.187,182.840,178.010,183.358,200.223,160.384,156.250,153.640,135.306
136.482,0,0,236.669,213.558,196.047,148.043,197.758,168.401,164.923,153.750,0
149.675,186.919,196.542,219.789,220.356,193.878,200.819,195.248,170.121,173.684,137.746,161.939
167.524,197.335,208.679,219.807,91.016,213.605,196.670,190.721,10.105,184.400,190.404,162.849
148.300,188.857,223.467,210.137,238.922,197.811,224.380,186.856,191.293,160.265,159.546,163.536
