0,0,0,0,0,0,0,18.398,17.799,16.357,15.816,14.366
14.034,15.240,17.503,18.504,20.347,18.736,17.437,18.241,18.469,18.083,15.372,15.124
16.461,17.560,16.672,20.013,19.662,18.889,18.020,17.687,17.333,17.520,15.884,0
13.397,19.788,18.399,19.116,17.844,18.136,17.233,17.724,17.449,16.513,15.677,14.551
13.960,13.384,0,19.724,17.865,17.979,16.477,17.996,17.389,17.335,17.103,0
13.304,15.279,16.722,19.552,20.122,17.868,17.545,18.022,17.581,16.840,14.544,15.421
14.213,15.994,16.458,18.480,22.152,19.226,17.561,18.338,14.353,13.891,14.509,13.598
12.691,16.527,18.492,18.488,19.733,18.476,17.852,16.914,17.569,16.989,15.554,13.944
