0,0,0,0,0,0,0,71.304,62.708,55.653,58.891,52.281
52.783,59.342,46.405,39.855,42.460,63.360,73.468,70.261,65.764,56.721,59.121,51.373
42.717,39.482,40.621,37.674,51.310,63.234,68.565,71.015,79.216,68.823,70.867,0
53.346,59.315,44.851,45.822,59.637,71.053,71.181,67.878,73.601,70.425,61.730,61.485
58.672,50.632,0,49.186,65.654,68.199,80.787,66.504,72.482,65.666,65.214,0
50.229,43.658,48.381,42.084,55.237,67.951,70.702,70.338,72.252,65.706,71.151,60.982
51.526,42.690,51.098,44.354,50.780,61.157,69.318,69.153,93.842,62.920,52.679,50.642
53.724,53.156,46.356,51.811,50.998,65.655,64.107,73.899,73.001,72.562,64.689,58.114
